Taxa	GHmode	Det_scr	Earliest_Year_CDBN	BM	BR	CB	CM	CT	DF	DM	EV	GH	HB	HI	LG	PH	RR	RU	SA	SF	SW	SY	WM	ZN	SY_rmout	PH_rmout	BR_log	CM_log	EV_log	ZN_log	RR_log	WM_log	SW_log1	SW_log2	SW_log3
CDBN_058_Rio_Rojo	2	2	2012	101.58520647699	NA	NA	NA	NA	0.614313662477719	-0.382489276353089	0.207383131191912	0.317593709250002	NA	1.13150737528628	-0.528271253583515	2.40347798317897	NA	-2.2794409350252	0.0601519394631199	-2.20884695802998	-30.7391516352289	103.408317369846	NA	NA	103.408317369846	2.40347798317897	NA	NA	1	NA	NA	NA	0	1	0
CDBN_217_Stampede	2	2	2008	318.004110760398	NA	-0.0613757717923365	NA	NA	0.652145226389361	0.416988285200372	-0.227903235617069	0.0712702660460984	NA	1.72406048642706	-0.466030663443579	5.11622113384162	NA	-1.9673039618738	0.121456546803318	-1.22160149621166	36.4370296173578	430.074282878495	NA	NA	430.074282878495	5.11622113384162	NA	NA	0	NA	NA	NA	0	1	0
CDBN_167_UCD_0801	1	1	2011	-194.117856892735	NA	0.0214884997021746	NA	NA	1.14063216956725	6.76734333023921	-0.086236067823047	-1.00049180579656	NA	-6.11741355075378	-0.315187011673046	-1.354508464136	NA	0.206651586235716	0.0860350307704767	5.93211065407222	121.103188556744	-338.020987264651	NA	NA	-338.020987264651	-1.354508464136	NA	NA	0	NA	NA	NA	0	0	1
CDBN_261_GN9_1	2	2	2012	250.653508296731	NA	NA	NA	NA	0.348323543723337	-0.518410259291706	-0.0996260189672129	0.337556334567704	NA	2.18050767185315	0.562074596706925	-1.43558356437346	NA	0.88487575786511	0.00292285673181296	-1.27806711309404	31.394908290558	342.638762277708	NA	NA	342.638762277708	-1.43558356437346	NA	NA	0	NA	NA	NA	0	1	0
CDBN_243_Apache	2.5	2	2011	-50.5122809239224	NA	0.341307054388529	NA	NA	-1.56175855222187	-5.23399206928085	-0.248294643648093	NA	NA	4.90104105690874	0.208983023246338	3.227553113892	NA	-1.32803048999246	-0.0340475737857975	-3.36301135424957	38.7629442073722	21.6596573384633	NA	NA	21.6596573384633	3.227553113892	NA	NA	0	NA	NA	NA	0	1	0
CDBN_295_Avalanche	3	2	2008	-8.46462947629551	NA	-0.255705694718149	NA	NA	2.20895201178303	2.84105729507111	0.312964885334802	0.44441673401453	NA	-1.72220021033946	-0.373519658574319	3.73394433162645	NA	-0.20485465798478	0.0363623509355386	0.127432082446097	-138.52895038523	36.7660246903791	NA	NA	36.7660246903791	3.73394433162645	NA	NA	1	NA	NA	NA	1	0	0
CDBN_066_Bellagio	2	2	2010	-337.971524227909	NA	-0.123338636472688	NA	NA	-0.986236170534733	3.18097051895201	-0.0610881553132838	-0.141009280775905	NA	-2.24053849625952	-0.0100332268927108	-1.79610266565047	NA	-0.832589009344404	0.0314141666578556	4.35647134470844	203.00511053644	-595.733849364494	NA	NA	-595.733849364494	-1.79610266565047	NA	NA	0	NA	NA	NA	0	0	1
CDBN_269_IP08_2	2	2	2009	-157.380384968493	NA	-0.00940642802732464	NA	NA	1.59318823489621	2.44933762381533	0.0498548121327168	-0.0269100022514881	NA	-0.766857951294315	0.712590897472516	0.384428586974063	NA	2.01541378111853	-0.114966453406382	0.788006214015096	-12.9885000632531	-153.61567091087	NA	NA	-153.61567091087	0.384428586974063	NA	NA	0	NA	NA	NA	0	1	0
CDBN_055_IP09_3	2.5	2	2011	52.1753336613055	NA	0.148710577670278	NA	NA	-0.234888854306376	0.0865155625962638	-0.176118067515579	NA	NA	3.39468991643364	0.573740636944337	-1.18811144832816	NA	-0.988678674832772	-0.0783702690816351	-0.966737150278321	55.7841411021967	176.854460475885	NA	NA	176.854460475885	-1.18811144832816	NA	NA	0	NA	NA	NA	0	1	0
CDBN_195_Lariat	2	2	2008	641.728523211007	NA	-0.204554959358125	NA	NA	1.53487727064442	2.19036458019252	-0.322716724326451	0.139860745570091	NA	-1.23635218882358	0.186562958964993	7.06612248664402	NA	-1.7576652538189	0.0512242697182291	0.287314515838899	58.1628529734433	548.930780421489	NA	NA	548.930780421489	7.06612248664402	NA	NA	0	NA	NA	NA	0	1	0
CDBN_305_Max	3	2	2005	-223.964559838293	NA	0.373368938815357	NA	NA	-2.97856191843851	-7.81682421618626	-0.281126070351857	0.598007555360718	NA	3.16084920694567	0.902126495362417	-4.28848123912603	NA	3.12692200084574	-0.172273043919077	-4.88071551768814	62.3027198087178	118.534259549892	NA	NA	118.534259549892	-4.28848123912603	NA	NA	0	NA	NA	NA	0	1	0
CDBN_174_ND307	3	2	2009	372.632777075717	NA	0.292960712542244	NA	NA	0.387653193625159	1.23215682001498	-0.236789309479818	0.6030748379871	NA	3.93226984000937	0.00855929161800402	3.87142450076937	NA	-1.36842609183992	0.118992136277976	-0.0617771271234894	52.8908168430899	469.523301174915	NA	NA	469.523301174915	3.87142450076937	NA	NA	0	NA	NA	NA	0	1	0
CDBN_214_Sequoia	2	2	2007	-272.479192162399	NA	0.305253421498171	NA	NA	-0.312940206500948	-2.07739319482111	-0.185260848315949	0.542598001170103	NA	1.86424919258331	0.206485882848429	2.7276512152605	NA	-1.70044297601191	0.0376222795615698	-1.78610328890084	9.74996152288556	-62.4545823713668	NA	NA	-62.4545823713668	2.7276512152605	NA	NA	0	NA	NA	NA	0	1	0
CDBN_141_USPT_8_15	2.5	2	2011	-17.5129432476304	NA	0.200285408326523	NA	NA	-1.28476189632112	-4.42286967356438	-0.222403861695734	NA	NA	3.58006175526517	0.313104171562081	-0.121401195104359	NA	-1.93363862630643	-0.0565861297909808	-3.06609267798919	96.2307385574122	253.846539295082	NA	NA	253.846539295082	-0.121401195104359	NA	NA	0	NA	NA	NA	0	1	0
CDBN_142_USPT_8_6	2.5	2	2011	4.12204617860184	NA	0.22434266419352	NA	NA	-1.08692656555384	-1.37913304955191	-0.0933554809444701	NA	NA	3.53868165235243	0.0640709426802727	1.66146378509889	NA	1.69429441539772	-0.0392885230527703	-1.07411978478518	47.2933080105589	422.103280631271	NA	NA	422.103280631271	1.66146378509889	NA	NA	0	NA	NA	NA	0	1	0
CDBN_255_Eclipse	2	2	2004	618.741898112897	NA	-0.32650069058741	NA	NA	3.56569653087593	1.24210789551537	0.31769758745654	-0.267134880578291	NA	-1.59419549966529	-0.677430048793	4.09422597184686	NA	-2.38149040215526	0.0867980392497064	-2.05068884629765	-145.231934720432	237.740678420219	NA	NA	237.740678420219	4.09422597184686	NA	NA	1	NA	NA	NA	1	0	0
CDBN_270_Jackpot	3	2	2007	-415.576752810947	NA	0.366434584332868	NA	NA	0.0258505346933582	-5.7972478911715	-0.313726793738239	0.601546785026311	NA	1.14739530195247	0.692856818762606	-4.23046524901015	NA	2.10328742903978	-0.121583564246105	-5.49094986135508	39.9547869812705	32.2205867777336	NA	NA	32.2205867777336	-4.23046524901015	NA	NA	0	NA	NA	NA	0	1	0
CDBN_197_Lightning	2	2	2008	618.905580886754	NA	-0.538495192278426	NA	NA	0.587671724893364	2.58941153980748	0.527199370371445	-0.0963843771009108	NA	-0.667306876596397	-0.588254651078065	5.01781070615531	NA	-1.71413415046969	0.0420491852188189	1.4777940433525	-125.402646860322	71.2724220251391	NA	NA	71.2724220251391	5.01781070615531	NA	NA	1	NA	NA	NA	1	0	0
CDBN_210_Santa_Fe	2	2	2008	340.924615114238	NA	0.156981582403227	NA	NA	0.139418399519255	-1.28694245441677	-0.141257106072351	-0.0670713849679491	NA	3.04967875513071	-0.177366984785281	3.07452921546579	NA	-1.8838435650813	0.138621896069606	-1.60325015305551	72.0478920859435	305.765214113463	NA	NA	305.765214113463	3.07452921546579	NA	NA	0	NA	NA	NA	0	1	0
CDBN_085_USPT_9_18	2	2	2010	467.908789448632	NA	NA	NA	NA	-1.15901560516456	1.94453982741464	NA	0.0506116278458356	NA	2.41497272081161	0.386966483658807	3.70603128987547	NA	NA	-0.0494924759055415	1.39722874747378	9.04497281090391	567.630639169391	NA	NA	567.630639169391	3.70603128987547	NA	NA	NA	NA	NA	NA	0	1	0
CDBN_228_Zorro	2	2	2008	573.205122787829	NA	-0.42677608874087	NA	NA	3.87811595626104	3.66977574457273	0.377112071880836	-0.12976201545973	NA	0.263126888402034	-0.758738199147746	5.08682044341059	NA	-0.711574046423384	0.0910219286191392	-0.303230660561343	-130.416329239703	158.438739091691	NA	NA	158.438739091691	5.08682044341059	NA	NA	1	NA	NA	NA	1	0	0
CDBN_184_CO_33875	3	2	2009	-4.75578495934893	NA	0.396789488648845	NA	NA	0.0954785012222771	-1.97465813863612	-0.169455265442248	0.442801943238658	NA	1.59796427793874	0.150523878317239	2.23604296074169	NA	-0.131376823491315	0.0025069330777561	-1.61857380151425	43.2680481606892	183.210968868438	NA	NA	183.210968868438	2.23604296074169	NA	NA	0	NA	NA	NA	0	1	0
CDBN_254_Croissant	2	2	2008	4.25488383119555	NA	-0.108103441054257	NA	NA	1.04367455988987	-0.121346912739082	-0.132791095817131	0.482180987864664	NA	3.52886909154683	0.11984624104738	2.706871735449	NA	-1.27335350278907	-0.0200214597738857	-1.71530612624566	26.370839968893	210.03949028513	NA	NA	210.03949028513	2.706871735449	NA	NA	0	NA	NA	NA	0	1	0
CDBN_215_Shania	2	2	2007	585.756126558852	NA	-0.589144347755167	NA	NA	4.62555145142294	4.72073738033352	0.489795488621495	-0.0282804527663882	NA	-2.78415791181349	-0.523598050511452	7.30892563410063	NA	-2.50410764826298	0.0446807787821178	-0.288587071863973	-138.0255505814	148.711765871273	NA	NA	148.711765871273	7.30892563410063	NA	NA	1	NA	NA	NA	1	0	0
CDBN_168_Blush	1	1	2008	-432.451914889736	NA	0.0564393004104041	NA	0.0352517891652371	-0.392514455097548	2.55731425204784	-0.12847913288833	-0.966517478945093	NA	-4.43021883876809	-0.89311261137734	-0.550851139693631	NA	-0.896192155778546	0.106523690453077	3.11621176740046	203.475438333723	-460.042808423298	-1.20413793258942	NA	-460.042808423298	-0.550851139693631	NA	NA	0	NA	NA	0	0	0	1
CDBN_163_Capri	1	1	2006	-858.71737457347	NA	NA	NA	NA	-2.79810152111625	-0.312311870242107	0.00301133577853786	-0.949342880428448	NA	-1.79580141446364	-0.496557695737123	-1.72237656350336	NA	0.628847168189371	-0.0178487885897755	1.50545728103649	173.751036756016	-477.745032444391	NA	NA	-477.745032444391	-1.72237656350336	NA	NA	0	NA	NA	NA	0	0	1
CDBN_096_Hungerford	3	2	2005	-232.131146474265	NA	NA	NA	NA	-1.23166875449219	-0.654912513009978	-0.141878290475029	0.755407109063641	NA	3.34510674709948	0.717517948026189	-2.61201760463504	NA	-0.949095636786991	-0.0367927131880271	0.557802417287356	97.6339790603686	152.978608356633	NA	NA	152.978608356633	-2.61201760463504	NA	NA	0	NA	NA	NA	0	1	0
CDBN_056_Jet_Black	2	2	2006	521.621579848694	NA	NA	NA	NA	4.68807743098759	6.41297240524827	0.438807922644029	0.0125801862269395	NA	-0.856139600989368	-0.432005204050694	6.90443819129076	NA	NA	-0.0379461547980812	2.4236908369686	-108.923255489578	-45.1778322525904	NA	NA	-45.1778322525904	6.90443819129076	NA	NA	1	NA	NA	NA	1	0	0
CDBN_272_Kimberly	3	2	2007	258.080208542537	NA	NA	NA	NA	0.228814249438829	-0.0542015521191712	-0.217744860596671	0.693035318852179	NA	1.63905929774719	0.694552347863839	-0.660648421630288	NA	1.41476233797213	-0.0324082531307576	-0.853199128853172	13.3167599026174	417.543027544944	NA	NA	417.543027544944	-0.660648421630288	NA	NA	0	NA	NA	NA	0	1	0
CDBN_198_Merlot	2	2	2003	151.913774638561	NA	NA	NA	NA	2.39519124864591	0.871729911333241	-0.203568050871166	-0.0227796096565622	NA	0.82074751866881	-0.444397804498778	5.4086804380966	NA	NA	0.0529901013595481	-1.15250263052496	20.4513772600377	116.485988653546	NA	-2.14120782955883	116.485988653546	5.4086804380966	NA	NA	0	0	NA	NA	0	1	0
CDBN_200_N05324	2	2	2008	733.656108790008	NA	NA	NA	NA	3.46827500410827	3.11040807950149	NA	0.0814964848566133	NA	-2.15996659824562	-0.566523889090445	7.21212216239546	NA	NA	0.0673181634999224	-0.415913635297815	-130.853957134284	44.0678695271795	NA	NA	44.0678695271795	7.21212216239546	NA	NA	NA	NA	NA	NA	1	0	0
CDBN_189_OAC_Lyrik	1	1	2008	-1187.68034032839	NA	NA	NA	NA	-3.02477578743678	-3.54001449195078	NA	-0.933758466916213	NA	-1.90212924530978	-1.06826961318454	-6.1336088475569	NA	NA	0.0493320032361896	0.0879151725030202	217.321297050344	-638.65939224572	NA	NA	-638.65939224572	-6.1336088475569	NA	NA	NA	NA	NA	NA	0	0	1
CDBN_206_Quincy	2	2	2008	317.632323552475	NA	NA	NA	NA	-2.42527322542861	-5.44705555882767	NA	0.370854106061335	NA	4.39971803958594	0.598313792315494	-0.569920079387352	NA	NA	-0.0899709112654347	-3.18380131164348	64.44463270956	373.006765720348	NA	NA	373.006765720348	-0.569920079387352	NA	NA	NA	NA	NA	NA	0	1	0
CDBN_211_Sawtooth	3	2	2005	226.371226026603	NA	NA	NA	NA	0.116343514780101	2.54279216847281	-0.146690194061155	0.743851451494682	NA	0.567340927432099	0.542247156092741	0.3243041835402	NA	-1.87275088225323	-0.0189300012757214	1.45846426211367	78.8533647837183	83.06104845977	NA	NA	83.06104845977	0.3243041835402	NA	NA	0	NA	NA	NA	0	1	0
CDBN_216_Shoshone	3	2	2005	89.0317965451661	NA	NA	NA	NA	-0.817980043589405	-3.27946852573764	-0.137856609265209	0.624797340111061	NA	3.21560173198704	0.634235041447946	-1.35160147442912	NA	0.6577464931094	-0.013409512297172	-1.40374694295922	30.912647114001	242.317286884486	NA	NA	242.317286884486	-1.35160147442912	NA	NA	0	NA	NA	NA	0	1	0
CDBN_091_1062_V98	1	1	2006	-158.592850857653	NA	NA	NA	NA	-2.77024261679173	-2.26234844705907	-0.285352751604331	-1.02667301782057	NA	-5.10506033115231	-0.540479658864095	-1.11610813296394	NA	0.648878102816894	0.0896566442954074	2.0721266888247	145.28647054237	-514.673060537799	NA	NA	-514.673060537799	-1.11610813296394	NA	NA	0	NA	NA	NA	0	0	1
CDBN_244_Bandit	2	2	2006	504.513894959457	NA	NA	NA	NA	2.95997012196096	3.12351987313064	0.517418449766342	-0.02021323355213	NA	-2.66690408269667	-0.563319213479476	4.91605464406216	NA	-1.32772996439318	0.00532678087376224	0.240119851335679	-130.201868256502	76.9049378983405	NA	NA	76.9049378983405	4.91605464406216	NA	NA	1	NA	NA	NA	1	0	0
CDBN_035_ISB_1145	3	2	2001	191.337349965967	-0.310758175022475	0.217828784223788	0.115699179137157	NA	0.342787462251829	-0.872076721539668	-0.291838934801313	0.846341634361681	NA	2.49755931783941	1.11221973782799	-3.78738285202424	NA	1.77596348000505	-0.130991605630461	-1.12103895383091	29.0430040954117	185.77303133691	0.443343515815581	-1.44560778602039	185.77303133691	-3.78738285202424	0	1	0	0	NA	1	0	1	0
CDBN_178_Seahawk	2	2	2002	477.695291930737	NA	NA	NA	0.0601636580832675	0.154871654720821	1.77756115329649	0.468300976774519	0.122226158804182	NA	0.462182353789888	-0.0183078921526855	1.57336509278311	NA	-0.485606915160022	0.0386163574240743	1.82467812123408	-113.615782683747	142.001544712461	NA	4.1761781433298	142.001544712461	1.57336509278311	NA	NA	1	1	NA	NA	1	0	0
CDBN_139_USPK_7_4	2	2	2007	-268.463989924058	NA	NA	NA	NA	-0.978134063987591	-3.89399247233424	-0.201926340518458	0.285387963393474	NA	3.4467308449303	0.0272238600224549	1.78634788267239	NA	1.7843896442636	0.0487242133205548	-2.80388652463855	10.1757862456228	202.432947870473	NA	NA	202.432947870473	1.78634788267239	NA	NA	0	NA	NA	NA	0	1	0
CDBN_353_USPT_7_8	2	2	2007	11.8034927033378	NA	NA	NA	NA	0.964004730021058	-1.28480354076965	-0.137490006300438	0.147739504727761	NA	3.97533939584174	0.395580824287769	3.20797482247809	NA	-0.433194503842405	-0.101401811509872	-1.60507151669479	6.45240217737205	192.920943117133	NA	NA	192.920943117133	3.20797482247809	NA	NA	0	NA	NA	NA	0	1	0
CDBN_320_115M	2	2	2003	1422.74350378185	NA	NA	NA	NA	4.31342979054802	4.08135305243917	0.292220689861566	0.0130689000455825	NA	-0.642188415290068	-0.479938324391243	6.23328078411396	NA	NA	0.0468215285251419	0.537794823596431	-129.479579092039	377.356876701096	NA	4.30099872764167	377.356876701096	6.23328078411396	NA	NA	1	1	NA	NA	1	0	0
