Taxa	BM	CB	Det_scr	Earliest_Year_CDBN	GHmode	CT	DF	DM	HB	PH	RU	SA	SF
CDBN_036_ISB_1252	407.889177571397	0.110811340284307	2	2000	2	0.0326394814716599	0.4583455635505	3.16798979595672	NA	4.50766554479649	-2.53053900647364	-0.0612221639049208	2.87476383969565
CDBN_037_ISB_1256	528.338157579656	0.206937419634051	2	1999	2	0.0363489965713061	0.538333249624344	3.40342743349742	NA	6.08995305616759	-2.56700761922428	-0.0507519694311649	2.98805975441456
CDBN_048_ISB_5893	66.4356651024351	0.175023637567358	2	1999	3	-0.116809728232768	0.898981209800744	0.818357327718203	NA	-1.73908638670664	3.77011610313264	-0.152915752681431	0.0880129268770224
CDBN_271_Jaguar	467.474973482871	-0.4696237944634	2	2000	2	0.0758264217307436	4.27134651956628	2.47624061448689	NA	2.28906150527962	-0.913898984408482	0.0750234700089167	-1.2220315816483
CDBN_193_Kodiak	231.708759569572	0.197728597068031	2	1998	2	0.0758204512365841	1.28437398029213	-1.8198323172996	NA	3.14738773261337	-2.08101535289617	0.0666351277874999	-2.69431977768752
CDBN_128_L94C356	-193.122590590965	0.309092401307265	2	1999	2	-0.125337162073607	-1.54050358536838	-8.67891054233755	NA	-3.92728040297734	3.99518526109301	-0.0996399148642763	-5.79591855760671
CDBN_303_Mackinac	381.515155763955	-0.105291074101382	2	1998	2	0.0469229122987882	2.91137062672231	2.6027448100009	NA	2.83942029855343	-0.705810886435957	0.0919915895063851	-0.0487073069052201
CDBN_199_Montrose	264.329689719903	-0.266287144840511	2	2000	3	0.00617280320611578	1.00951184406964	-3.8288346032154	NA	-4.46212571051857	-0.571082750073893	0.00677518110455257	-4.04166878595517
CDBN_232_OAC_Gryphon	383.134806062166	-0.110324974925732	2	2000	3	0.0782788363245251	0.543399883872207	3.58813653609048	NA	1.967784499774	0.820757507249029	0.0425129147400794	3.29207784618974
CDBN_203_OAC_Laser	-100.545220655627	-0.272040374375878	2	1998	2	0.0317550730104475	-0.170511027917553	1.79123177317475	NA	4.79232237383446	-2.70667988567994	0.112948128020739	2.02697616967243
CDBN_098_OAC_Thunder	167.239026208204	-0.00944733600555323	2	1997	2	0.0420939717651328	-0.955570730643789	2.26282312574754	NA	3.280343051575	-0.267463619185993	-0.011057522727693	2.96030703059709
CDBN_307_Shiny_Crow	131.079041849313	-0.0536588896819624	2	1998	3	-0.000773586258232211	0.66023952648063	1.7572723794468	NA	0.182448763479873	0.759334494417224	0.00224152243716088	1.15964720791496
CDBN_138_USBK_CBB_5	-162.920791399929	-0.73113023007908	2	1999	2	0.0214228381067078	4.0444199182595	1.58183903379698	NA	2.89362374882822	-0.828387334583338	-0.0503265801724701	-1.39818897634561
CDBN_318_Weihing	85.7826921938715	-0.351772602269724	2	1998	2	-0.0130731798178778	-0.0525078251780214	-3.13946007348372	NA	1.17581488236567	-1.39891233494255	0.0232295871864061	-2.78962174601133
CDBN_300_Chase	-263.347195141547	-0.491513462677614	2	1993	3	0.00265963986744701	1.98070206637942	-1.81286655033399	0.0616392639609248	-1.69862149185766	-1.17059557515701	-0.0386217429266978	-3.17515475966806
CDBN_039_ISB_1814	-514.482400101377	-1.00540974398926	1	1996	1	NA	0.69173508760624	1.62988955581058	NA	-2.87770202749175	0.040060865745319	-0.000717427586668009	0.86430446623147
CDBN_284_Lassen	-1525.83815893469	0.424802454483282	1	1986	1	0.17134643677881	-4.84601763317895	-3.12190933184536	0.271267560461614	-5.81443375848142	-1.53708921264712	0.0603696415465745	1.7319147196849
CDBN_238_Midnight	762.721453997013	-1.2983006965908	2	1982	2	-0.0567308314197502	5.35789509700219	4.30055882049563	-0.15358352407035	5.77026317401825	-1.6471383795181	0.0760525045298713	-0.741383537152617
CDBN_290_UI259	88.4598080769979	0.231900934242282	2	1997	3	NA	-1.74218590223711	-1.14655814530877	NA	-1.69912688936032	3.0982345960422	-0.0936337332401386	0.510538403347322
CDBN_273_Vista	1106.10828683886	-0.39097936243697	2	1992	2	0.181589152591197	4.69376848138726	4.1232866013604	-0.235881263635729	6.37110257008108	-1.47466848619637	0.0658198391729913	-0.437755373199468
CDBN_274_Viva	555.004660804096	-0.520130142698246	2	1981	3	-0.184995168590316	-1.49401262196206	-1.22835286588856	-0.0332609991163483	-3.49124720755478	4.42520663368722	-0.146668684153631	-0.00705549918598657
CDBN_002_2242	-146.915818507611	0.280713278803669	1	1997	1	NA	-4.80849454223845	-1.82567034326262	NA	-6.91106745621882	-0.639577147602062	NA	2.62941769567661
CDBN_115_AC_Skipper	-257.706864432865	0.105574274165902	1	1998	1	NA	0.680881024549453	-2.6482557424781	NA	NA	NA	NA	-2.1503804649952
CDBN_259_Frontier	452.97920138458	0.335857779733378	2	1997	2	NA	2.57390404745749	2.00500346304497	NA	8.69304522194238	-0.110189940998067	NA	-0.577793369978894
CDBN_166_RedKanner	-562.013581000004	-0.217853016615249	1	1996	1	NA	-1.31624022164947	3.7077240019402	NA	-4.92783147913634	-1.1850277428519	NA	5.02650186012463
CDBN_226_USWA_12	299.062610851703	-0.252119968520018	2	1996	2	NA	-0.385273154672917	1.95928271195358	NA	0.490204126987558	0.110140102878455	NA	2.07739818825144
CDBN_009_88_409	379.808574543455	-0.218176865149274	2	1997	2	NA	-0.718360025087443	-1.02196726924777	NA	-1.59624626477273	-0.195436466633559	NA	-0.163003374875995
CDBN_154_AC_Elk	-806.571414454483	0.205641577331714	1	1997	1	NA	-4.79048682481922	-2.71125720173398	NA	-6.00571691831142	-0.618760133668355	NA	2.17682033608379
CDBN_241_AC_Ole	466.061649594259	0.339995455486702	2	1997	2	NA	-1.11789021026866	-3.4326644319635	NA	3.76229652816115	0.0244649661627542	NA	-1.71754338631596
CDBN_267_Huron	135.661010628377	0.363166893092895	2	1996	2	NA	1.51726773367625	0.23133893303239	NA	-4.71046361478075	-0.544206910429811	NA	-1.11325737085255
CDBN_038_ISB_1614	-349.065642581954	-0.205746095422155	1	1995	1	NA	1.3818229188397	1.04583635311351	-0.309731726844306	-2.78655860114353	-0.990657170808197	NA	-0.678524698935172
CDBN_040_ISB_2001	321.437150089123	0.188142665750993	2	1995	3	NA	-1.67314586048528	-3.55836539350643	0.432354378566747	2.531965993654	0.311021972661747	NA	-1.59802218515226
CDBN_043_ISB_254_4	-77.1114173243748	-0.43080758735658	2	1995	2	NA	1.56587571782272	1.34942979756924	-0.212406168862339	2.09989883992958	-0.831900309939079	NA	-0.422445633455791
CDBN_093_Isles	-897.909866067235	0.103685145356197	1	1995	1	NA	-1.43637426223178	1.60089624915622	-0.207805094723265	-6.28551165860208	-1.39250245686054	NA	2.88124752119988
CDBN_179_Maverick	205.280361886466	-0.861232862420793	2	1995	2	NA	0.169341186540112	-3.04724649816898	0.502600273691823	11.237128362201	-1.27599336103101	NA	-2.93852523138137
CDBN_201_Newport	-841.430387695535	0.171365937021528	1	1996	1	NA	0.424287809108497	-0.0580194757490376	NA	-4.95805937162579	-1.02972824507846	NA	-0.0520066412814019
CDBN_086_USWA_11	-487.97390060046	0.15049601287314	2	1997	3	NA	-2.00822528585189	-7.81035906265155	NA	-5.51375655383967	1.62347444845176	NA	-4.48208836032717
CDBN_088_USWA_75	-394.036912255943	-0.0125496030196204	1	1997	1	NA	-0.32625310522387	4.84661201304038	NA	-3.29031289124979	-0.613104355995616	NA	4.66881495677818
CDBN_155_Alpine	376.601106751718	0.11609433301734	2	1994	2	0.0797933551575868	1.68048923173247	-0.36678880183132	-0.314944308262837	NA	-1.85320922445321	NA	-1.68433525742208
CDBN_296_Aztec	-212.708586978841	-0.0582826251777341	2	1994	2	0.0246425934986077	-0.596401771129531	-2.86185165765726	0.243891910708496	NA	1.49732931212993	NA	-1.75438298250956
CDBN_321_Black_Jack	442.414860179041	-0.718938081382653	2	1993	2	NA	6.06195474389056	3.10833588845477	0.080046902841378	4.46758147059116	-1.22120353177394	NA	-2.20950973375244
CDBN_248_CDC_Expression	-1199.16426879968	-0.188622356951957	1	1996	1	NA	-3.01083830833493	-0.0424745016195234	NA	NA	-1.56744311678912	NA	2.83531753318534
CDBN_301_Crestwood	476.967243013891	-0.108896407528839	2	1992	2	0.144024746702702	2.19408781137632	4.02127548392051	-0.271080322262526	1.7234700190737	0.848836595838649	NA	2.30010125518359
CDBN_257_Envoy	-973.93248076333	0.282169256001804	1	1993	1	NA	-0.512079324402283	-1.07501482794149	-0.104966238736727	-3.75903751154802	-0.784030141990456	NA	-0.38103740680161
CDBN_146_Fleetwood	220.426368223737	-0.38565350922719	1	1983	1	0.171665533601388	0.799934021744532	3.34212466299611	-0.161674008473983	-1.66566782645466	0.762371021864355	0.0334373451991126	2.71856202793568
CDBN_265_Hatton	-31.9265408021203	0.183645114372412	2	1995	3	NA	-3.07822110951235	-4.28052803284897	0.300586817450329	NA	3.47330199228719	NA	-1.18699520788451
CDBN_042_ISB_254_1	434.544684497502	-0.280146185436085	2	1996	2	NA	1.69291930582001	1.65266499184215	NA	NA	-1.38399392068372	NA	0.154970724089712
CDBN_306_Olathe	460.70730635499	0.762280862592181	2	1982	3	-0.123253669314187	-1.088456490388	-2.42846221083421	0.551167901878541	0.30742283468607	1.72214904986376	-0.074251990680485	-1.12404619446234
CDBN_312_UI239	249.455387878708	0.180810843497783	2	1993	3	-0.175977017756069	-2.20287552470075	-2.91643045683689	0.54396879072514	-3.18675864185853	4.21868018219072	NA	-0.177283493470814
CDBN_144_USWA_20	638.716505786856	-0.124630138348449	2	1996	3	NA	2.97058212990666	1.2548151122907	NA	NA	4.03133754356552	NA	-1.23065946144985
CDBN_288_Cygnus	-159.98077297994	-0.256068619300018	1	1991	1	0.210654854245742	-0.291526356244806	-0.425821067047619	-0.220287394104724	-3.99094010117831	3.47701926857718	NA	-0.344951254727965
CDBN_097_Gryphon	343.399394626654	-0.213172459271138	2	1990	2	0.0498044146986074	1.06393024276664	4.33926899730522	-0.531795891020777	1.13357096575952	1.7425700919378	NA	4.18647717871161
CDBN_030_IS_4905_B	630.179559920224	0.272139933632943	2	1995	3	NA	1.14150200509739	2.50459937683055	-0.316206180655631	NA	-0.992064038813233	NA	1.10948044729203
CDBN_031_IS_4907_Ba	-617.751428326891	0.135046520931841	1	1995	1	NA	-0.763240696404981	1.68923084022108	-0.122610365552373	NA	-1.14386378901065	NA	1.65619024638049
CDBN_032_IS_4914_B	226.771540910985	0.00542251841113496	2	1995	2	NA	0.725639353312025	0.451783770705464	-0.276035707628339	NA	1.20050266138649	NA	-0.210862205801621
CDBN_033_IS_4923_B	711.537784128117	0.366872277643594	2	1995	3	NA	1.05455660707948	3.18322733445319	-0.43702595710447	NA	-1.08484806450299	NA	1.95441405512678
CDBN_034_IS_4924_B	637.755016989546	0.0966706608921922	2	1995	2	NA	-0.855290470176778	1.41322259952492	-0.393404560424133	NA	-1.4902490228604	NA	2.02008032738472
CDBN_192_Rojo_Chiquito	176.967505467777	-0.608131294717341	2	1995	2	NA	4.03662529177903	0.352597810455175	0.367713144956279	NA	-1.61851239526278	NA	-2.96543404789352
CDBN_041_ISB_23	-1059.27437753005	-0.297802362048479	1	1993	1	0.00066053832224955	-3.53054100745587	0.0824010948026756	-0.0271334425214683	-3.05295562300997	-1.89957822787249	NA	2.83039693685242
CDBN_076_LB_4813_B	354.546538410933	0.413872829248609	2	1995	2	NA	-2.04921136411543	-2.0035918616441	-0.387993512869456	NA	-0.682432079157682	NA	1.00686957820965
CDBN_077_LB_4815_B	755.085675795643	-0.704557489263093	2	1995	2	NA	6.59028267757358	6.07016376968024	-0.282539126147197	NA	0.447000794032531	NA	-0.491326419799804
CDBN_207_Raven	216.410925378418	-0.307239866524517	2	1995	2	NA	4.63272652348048	0.995074082809025	-0.175645568306616	NA	-1.23439436913069	NA	-2.32166749797873
CDBN_186_53026	-392.654508932182	0.533978648798053	2	1993	3	-0.121462413277099	-1.44355075435387	-4.27258236913152	-0.0128599632342245	-0.78596805899492	3.31482159946554	NA	-2.13901244341661
CDBN_006_55012	-263.413457438907	0.0166530076067687	2	1994	3	-0.1188967472015	-2.7784664713597	-6.7270737272729	NA	NA	3.2330907722798	NA	-3.02673328927718
CDBN_187_55063	218.155624498834	0.113460115326682	2	1994	3	-0.14802691391458	-2.83697289698447	-4.30194313075626	NA	NA	3.58878036337098	NA	-1.21647513287884
CDBN_008_87_1116	359.989652591381	0.315527075614573	2	1994	3	0.0213235816952368	-0.0755418330173201	-2.5772134642265	NA	NA	3.08967341432677	NA	-2.50264108611815
CDBN_007_88728	85.933163712937	-0.191347064128091	2	1994	2	0.165260272015826	4.1526594102428	3.78765280416179	NA	NA	-2.60179687586158	NA	-0.247946742669738
CDBN_147_USWA_50	236.328813258427	0.301216757084843	2	1994	3	-0.0667390272086949	-1.33916782717671	-1.7241797707957	NA	NA	-2.023783804655	NA	0.373004540955494
CDBN_023_CU_M90	663.770019086066	-1.06420060179284	2	1993	2	0.0718698139033056	5.50517848249162	4.00042165658353	-0.235755843371478	4.16404794320495	-1.69434495913192	NA	-1.00165081744504
CDBN_124_Fleetside	155.867092461863	0.0321636003222426	1	1993	1	0.0895579579761721	1.01233573042525	2.73846021207815	-0.302443971144844	-3.19668050930951	0.677525849180636	NA	1.81748155798526
CDBN_073_ISB_721	56.7478873183844	-0.145574461150486	1	1992	1	0.0790536531610242	2.03060761777763	1.64024870318807	-0.285096676389519	-2.91633690977512	-0.98058144679902	NA	-0.245831851142286
CDBN_075_ISB_782_1	-371.760197674358	0.0361219978310322	1	1994	1	0.0900811149793246	0.575182605683049	-0.53886138422405	NA	NA	-0.712320835172285	NA	-0.918487502749926
CDBN_175_OAC_Seaforth	-162.699005485379	0.18601047993728	1	1994	1	0.130396825699417	-0.888882442795479	-3.43260412137614	NA	NA	0.457621870688628	NA	-1.69375311181403
CDBN_003_5229	125.263607931752	0.418236337023229	2	1991	3	NA	-1.41751938276879	-1.08810474137738	0.292928921029327	-0.560493887640317	3.31192335477287	NA	-0.164121598120417
CDBN_005_54028	499.112508619861	0.646781887611449	2	1991	3	-0.0215124190107908	-0.729311840620454	2.37105992164774	0.585193259538004	3.2220531342846	3.1270011552712	NA	2.855785196781
CDBN_004_5501	303.019327546055	0.328103892477317	2	1993	2.5	NA	-3.31322935953428	-2.86783306426969	0.232418491336188	-0.767581117721508	2.16208508714505	NA	0.15514638350274
CDBN_279_Cran09	-910.282885800669	0.138120370487174	1	1992	1	0.236092878976589	-0.279057237123109	-4.33604702097499	-0.175954164651656	-5.37181468544352	-0.795112242571153	NA	-3.09170290306227
CDBN_022_Cran34	-581.44142320119	0.0115301704447146	1	1993	1	NA	-2.02537846761755	-2.36917975466796	NA	-6.42128701191592	-1.331444818466	NA	0.571177028411025
CDBN_322_Harblack	704.800139103981	-0.541953237145571	2	1991	2	0.0555638894407894	4.01903049568925	-0.494114018285558	-0.0929089276320947	0.945326478159817	-1.08031303805803	NA	-3.71552819323255
CDBN_047_ISB_565	-479.02881206719	0.250628040960738	1	1991	1	-0.0137264927807327	1.57211346051823	-3.32188482650686	-0.141140003880301	-3.59749907323175	-1.03189339971516	NA	-4.17103207135827
CDBN_001_1543	1091.40231498099	-0.643129256118074	2	1992	2	0.0496119327651336	6.7113811414611	7.00502640515344	-0.234097716738128	3.81546934648814	-1.98928831085774	NA	0.555148014685949
CDBN_294_Arapaho	48.1199980011587	-0.0461145492082742	2	1984	2	0.00828893318886869	0.493814165551944	-1.55911295404542	0.290816849661919	3.13101895571001	2.71751846409234	NA	-1.597938935839
CDBN_050_Aurora	208.316401008255	-0.576473991112857	2	1982	2	-0.123385474678131	1.63703150076857	3.04608993413355	-0.482127944911817	0.0326023413668715	-1.51061647571398	0.027805839774693	1.38869370090792
CDBN_297_Beryl	79.9719968420826	-0.117413235242777	2	1991	3	-0.0348839221956992	-0.221965248895516	-3.01584489905926	0.0338729434958956	-2.17752881275254	0.729893518054246	NA	-3.42477922149624
CDBN_182_CO_1760	-176.382397968898	0.338014238673259	2	1991	3	-0.0065165943768557	-1.3044906792206	-1.06291082770237	0.521757589175697	0.849752325628191	0.354353312466745	NA	0.749691533016384
CDBN_287_Centralia	-93.1539478742974	0.286860709558092	2	1990	2	0.091074922961542	-2.24152929232857	0.175531344153956	-0.374637803312516	-0.32079724912339	1.783718963694	NA	2.27637765534379
CDBN_289_Harowood	954.114301387224	-0.275195851032365	2	1990	2	0.0147153367846482	4.9488901959568	6.92693155550966	-0.112019769510868	1.2305200648108	-0.946681426082945	NA	2.66497812612435
CDBN_045_ISB_486	-726.209410652002	0.430075362009514	1	1991	1	0.132455752591744	-2.47112960362445	-1.99671448959783	-0.0565881892766753	-6.57621129767863	-1.09003159694831	NA	0.714255882850856
CDBN_072_ISB_672	-543.754392636492	-0.174409618796444	1	1991	1	0.0628944542331164	1.25818616291979	1.18471255769823	-0.270682557849085	-3.63963227521611	-0.86894386569883	NA	0.83947939846611
CDBN_134_Shetland	517.244877689748	-0.15542079337769	2	1991	2	0.155499655977785	2.44605104485279	3.63523316770681	-0.257802974707469	0.0315821880521247	-1.23997335325321	NA	1.65982263526041
CDBN_291_UI722	-86.57784440825	0.0171295847266722	1	1992	1	-0.0181913335828774	0.782400309978995	8.35769908091965	-0.136722729576835	-2.4856675674052	-1.85855585562182	NA	6.75486977931062
CDBN_246_Blackhawk	684.600837266009	-0.643731842355806	2	1990	2	-0.00989659409171386	6.25720889516488	4.35622634423293	-0.257686327957694	8.30005902908599	-2.44388049472007	NA	-1.55434531803291
CDBN_286_CDRK82	-300.861122990215	0.0697416061193536	1	1990	1	0.0174479933704085	-0.559224770151796	0.885790030758649	NA	-2.31941124284632	-1.11566720979545	NA	1.5952354232802
CDBN_074_ISB_782	-433.113530985913	-0.102939427417434	1	1991	1	NA	0.96269583930819	0.208324245933393	-0.315748154455285	-3.25102898328578	-0.898173598314509	NA	0.247214275109082
CDBN_080_Panther	1.01046872332769	-0.235933328523689	2	1991	2	NA	1.45094963557737	2.11668660766535	-0.332934485894773	1.69967078212844	0.0447747743810043	NA	0.208323545383333
CDBN_090_Redkloud	-723.945969504064	0.195724885266535	1	1982	1	0.186930680355825	-4.52823507692724	-1.06051950858853	-0.0175148451863665	-1.72640960568584	-1.29611660863862	0.0546493687961771	2.28763629094551
CDBN_081_Sprint	-582.60116452605	0.337316614293019	1	1991	1	NA	-1.98872765137687	-2.37492425183445	-0.287289539452053	-6.20244401810286	0.0121943628641758	NA	-0.848949157818118
CDBN_309_Starlight	130.15831983634	0.0297219426221017	2	1988	3	0.137022549833104	0.355471142618822	0.105654939924336	0.00899306213645708	1.10189822228487	-2.09126781936228	-0.0839418744926889	-0.323347625811038
CDBN_313_UI537	298.982310510104	-0.048718213418764	2	1989	3	-0.142846428958334	-2.00471237507263	-4.68745289178569	0.258908084605299	-3.59695188479141	4.33104347501478	-0.0673897556677534	-2.84997672457511
CDBN_315_UI906	-38.9494733828359	-0.259974834265191	2	1989	2	0.0462740073706849	3.04996111444689	-3.31275444115166	-0.25711643017813	2.49688961333274	-1.59305147685219	-0.0435802696449658	-5.96966757510633
CDBN_136_UI137	48.7073609332192	-0.238616108833377	2	1988	2	-0.0638453749705811	-0.889595343094724	0.152814007923906	NA	-1.60231294567266	-2.30693088308404	-0.0676377258711569	0.854136800476013
CDBN_323_Harris	458.276518379198	-0.811118542096835	2	1981	3	-0.0447299315609111	-0.110134432211667	0.621000282859822	-0.207314161822328	-2.67653315700071	4.14544038838838	-0.011884435793609	0.0912026655557149
CDBN_188_ISB_82_865	-1020.31687147326	0.15602400791157	1	1989	1	0.110741981265189	-3.83776300393619	-3.19672611834165	NA	-1.25499625461463	-2.01083741505613	0.0645144033892368	0.442590258945231
CDBN_180_Mayflower	811.180912075186	-0.272356371661855	2	1988	2	0.176750341739293	5.0331120968341	5.48250445479927	NA	7.84376702251239	-2.77506917921222	0.062516304785225	0.515539701100723
CDBN_153_Sacramento	-1567.54848231185	0.543777421968583	1	1985	1	0.0613263071651325	-4.51822456012604	-3.93629652751348	-0.18791218868155	-6.53785018026366	-1.05490463368335	0.0588912350785316	0.323859035342665
CDBN_308_Sierra	890.431847366943	0.0451464205881785	2	1988	2	0.147226865364162	4.2819402538245	5.35926095377669	NA	9.61748096700815	-2.06589977509178	0.153228490389449	0.993149242896402
CDBN_319_Yolano	280.48096730234	0.279910346436606	2	1988	3	-0.184729425038868	-2.70710638330566	-4.38317974300241	NA	-1.06747288965726	3.95189048297447	-0.143263063428019	-1.41804392299533
CDBN_240_Norstar	315.177857339902	-0.125986391952291	2	1990	2	0.0461764450476728	0.812839119841817	0.132448344670152	NA	0.0900827060546037	-2.2248631649486	NA	-0.289362153183345
CDBN_025_Flamingo	-140.191801175114	0.215969943593505	2	1989	3	-0.0923388306762232	-3.85323186764928	-6.120808608958	NA	-1.75883167534579	2.70144035923028	-0.0552250362164192	-2.45119876273254
CDBN_280_K407	-294.069490586632	0.229239189064637	1	1985	1	-0.0838070091658143	-0.271331845000706	1.05957724302106	0.245286478215439	-0.819702027368148	-2.10140381558529	0.113855088253762	-0.342883954547649
CDBN_049_UNS_117	666.222172753329	0.117106595720507	2	1985	3	-0.142859854998305	-2.37695849285575	-0.839598556137403	0.164013241291708	-2.26214584133806	0.456087439560637	-0.126425136484311	1.65937092983881
CDBN_100_6123	-629.728035605589	NA	1	1988	1	-0.0457973556307719	0.249163047739777	-1.93601878119415	NA	-4.98804146244608	NA	-0.105438786906841	-0.551651057233978
CDBN_120_CO_33142	488.337986200938	NA	2	1988	3	-0.0657835805963915	0.809524904560871	1.38305514911068	NA	2.10303771382812	NA	0.00782183009631877	0.629808382805228
CDBN_276_JM24	134.457081977668	0.301567984509406	2	1982	3	-0.131555872554849	0.547619058268892	0.261769287344524	0.256017005765574	2.27207902300533	NA	0.0444232975163956	0.605127509713745
CDBN_281_K59	-280.058930530702	0.112702864616588	1	1987	1	-0.0526392758362332	-0.314255043303874	4.38913901948643	-0.148332273426894	-4.47865480049377	NA	0.143149606202588	3.04783302099837
CDBN_133_RS101	329.172002274587	-0.0876190824151084	2	1987	3	-0.175517402292235	1.09024955532718	-1.54735150230055	0.423464851922511	-0.620351852267566	NA	-0.10908761481406	-2.13485492217908
CDBN_157_Lisa	-466.985246154119	NA	1	1988	1	-0.0879113316403373	0.484048101320748	4.70355737036642	NA	-1.51933288371344	NA	0.105477294966345	2.52516877642957
CDBN_112_MRK44	-1058.45226379006	0.300893321950205	1	1985	1	0.181467146071919	-4.99958525616017	-4.67200432928532	0.258049883692149	-3.70367420644247	-1.25777536465067	0.025913133722377	0.402365159233245
CDBN_220_UI126	195.644881092131	0.0997973370282103	2	1981	3	NA	-1.05700880436234	0.171521405672146	0.168361477504222	2.1114112737365	NA	NA	0.498086023385219
CDBN_145_C_20	NA	NA	2	1983	2	NA	5.64268661390889	5.59408101921802	-0.096209974072894	5.50020512365908	NA	0.113534449862882	1.19512205187834
CDBN_105_D77135B	NA	NA	2	1984	1	NA	-4.17428078397732	-4.01990117087741	NA	-4.65149905509382	NA	NA	0.341027526797701
CDBN_177_Topaz	NA	NA	2	1983	2	NA	-1.333420938017	-6.33973865560991	0.424784589037934	-1.10940507793412	NA	NA	-5.56886775241439
CDBN_108_GH760	NA	NA	1	1984	1	NA	-4.63010360033969	-7.03455466973889	-0.0295116248744703	-5.38080347203677	NA	NA	-1.84157859047769
CDBN_169_Hyden	NA	-0.276618182635621	2	1982	2	NA	-0.100181651366419	0.668252107043011	0.108906760782334	0.365896654157703	NA	-0.0165503149354834	-0.232026061796353
CDBN_109_ISB_1	NA	NA	1	1984	1	NA	-1.36287435175177	-4.04282551897175	-0.120604952774724	-0.593142583959216	NA	0.0589513545594768	-1.12628036014625
CDBN_111_ISB_730	NA	-0.0836633963488324	1	1984	1	-0.085871383476285	-1.05530352783927	-1.50695164869469	0.0087977210296833	-3.35098326274496	0.598762685137379	0.0117978857398151	-0.348772332168302
CDBN_231_JM126	NA	NA	2	1983	3	NA	-1.09329430862668	0.574315463434139	NA	-0.404853368863426	NA	NA	0.445127095526415
CDBN_194_Laker	NA	NA	1	1983	1	NA	6.4028780900144	5.51279861566309	-0.138997881704462	1.69973376408655	NA	0.0431485811582448	1.76228812790127
CDBN_113_N81017	NA	NA	2	1984	2	NA	6.73783837062702	6.9308166954397	-0.410750767200936	3.88075513793433	NA	0.0670855442123352	2.72037086166465
CDBN_132_Pulsar	NA	NA	2	1984	3	NA	-2.53727416895468	-3.03456212915258	0.0286728224609972	-3.52209300088685	NA	-0.0298424545948181	0.22731559072735
CDBN_221_UI196	NA	-0.288106911003181	2	1984	3	-0.105367161148744	-0.375223262711571	-1.84882572249871	0.111272633247277	-3.81439126067505	3.09863767022926	-0.0458283779567249	-1.62972999967109
CDBN_137_UI36	NA	0.0964232554332539	2	1981	2.5	NA	0.522050818032893	-1.28265045368099	0.0714860192415781	-2.24351169349684	3.11944028754383	NA	-1.40576523273006
CDBN_150_WYO167	NA	NA	2	1983	3	NA	-2.21216154169456	-0.345057726249356	NA	-3.29117187648517	NA	NA	-0.0314648842508127
CDBN_258_Fiesta	NA	0.477059609472211	2	1981	3	NA	-3.16951596916969	-5.95713108261524	0.150989074113855	NA	3.78778577604943	NA	-1.97279873624652
CDBN_264_Harold	NA	-0.478897849056208	2	1982	3	NA	-2.64585054174677	-1.68217016824638	0.275919365717422	NA	3.54841668957157	NA	0.7289215596793
CDBN_266_Holberg	NA	-0.189299941103931	2	1981	3	NA	-0.523846122084417	1.10495452361894	0.0538960142216048	NA	1.74852555854922	NA	0.996956051195544
CDBN_152_Isabella	NA	0.305766035541773	1	1982	1	NA	-1.27488760166588	-0.401205838989972	0.0516597512374327	NA	NA	NA	0.688943637467384
CDBN_230_Ivory	NA	-0.207728880533206	2	1982	3	NA	-1.14860374319019	-5.50298983506715	0.0408431679935257	NA	NA	NA	-2.01468919249466
CDBN_209_Sanilac	NA	0.197961798403237	1	1981	2	NA	0.718608556045964	1.03358309651153	-0.38863355783911	NA	0.589563604369751	NA	0.0717223692728525
CDBN_135_Spinel	NA	NA	2	1983	3	NA	-0.361308924240393	2.04959846774914	NA	NA	NA	NA	-0.316853734942896
CDBN_222_UI425	NA	0.0517662642927734	2	1981	3	NA	-1.41711209238469	-0.766589818095527	0.0110719301993963	NA	NA	NA	0.366659151763062
CDBN_148_Valley	NA	-0.390191314509813	2	1981	3	NA	-0.626652088597979	2.63806154410856	-0.127984031093859	NA	NA	NA	-0.847817329973004
CDBN_227_Victor	NA	-0.155839626758043	2	1982	3	NA	-2.70505448927622	-2.66581464345177	0.227520527790884	NA	2.8400941327328	NA	-1.04534370999827
CDBN_149_WYO166	NA	0.744332960656353	2	1981	3	NA	-1.34131945085145	-3.58488397593628	0.375924949366493	NA	3.16343573842503	NA	-2.22668917690903
CDBN_351_Alpena	NA	-0.149504774796103	NA	2015	NA	NA	1.96212002540572	1.71138731777858	0.0757545426045106	4.3037174046795	-1.18807746411264	0.0555126929879085	-1.1420114800419
CDBN_345_COSD_35	NA	-0.118382502217374	NA	2015	NA	NA	-0.627043238030426	2.21084969984232	0.194350203622465	1.00303974894583	-0.874224768634286	-0.0118179489587027	0.535181635580703
CDBN_332_COSD_7	NA	-0.0589686799577543	NA	2015	NA	NA	-0.649196150103521	-0.563927168901421	0.132987271736831	1.65903377961929	-0.67421047145229	-0.059846154076887	-0.827725065195328
CDBN_342_PT9_5_6	NA	-0.200856360881187	NA	2015	NA	NA	2.17616216245804	1.66407906505096	0.0532593226845526	2.95304866022444	-1.62699956894627	0.0416181454284963	-1.71308538217679
CDBN_349_Zenith	NA	-0.00300554657827057	NA	2015	NA	NA	2.45038423793459	3.16692199689335	0.250700311583324	3.44403351468035	0.678025750455594	0.0835250006064679	-0.452212912880249
